timestep,id,x,y
3,82,30,20
3,83,30,21
3,84,28,22
3,85,29,23
3,86,29,28
3,87,30,26
3,88,30,28
3,89,29,27
3,90,28,32
3,91,32,20
3,92,30,22
3,93,31,24
3,94,29,26
3,95,30,24
3,96,31,25
3,97,30,27
3,98,32,28
3,99,29,31
3,100,28,28
4,1,23,18
4,2,19,25
4,3,21,21
4,4,20,22
4,5,19,24
4,6,21,25
4,7,19,26
4,8,20,29
4,9,21,29
4,10,21,33
4,11,19,22
4,12,20,19
4,13,23,20
4,14,21,22
4,15,21,26
4,16,20,26
4,17,22,27
4,18,21,27
4,19,20,28
4,20,19,32
4,21,25,19
4,22,22,19
4,23,21,23
4,24,22,23
4,25,22,24
4,26,22,25
4,27,22,26
4,28,21,28
4,29,23,31
4,30,22,28
4,31,22,20
4,32,22,21
4,33,23,24
4,34,25,22
4,35,23,22
4,36,23,25
4,37,22,29
4,38,23,29
4,39,23,28
4,40,26,31
4,41,24,20
4,42,25,21
4,43,25,20
4,44,23,23
4,45,23,26
4,46,23,27
4,47,24,26
4,48,25,27
4,49,25,29
4,50,27,33
4,51,28,19
4,52,26,19
4,53,26,24
4,54,24,23
4,55,24,22
4,56,24,25
4,57,25,26
4,58,25,30
4,59,27,29
4,60,26,28
4,61,27,20
4,62,28,21
4,63,25,23
4,64,26,23
4,65,25,25
4,66,26,25
4,67,27,25
4,68,26,27
4,69,28,31
4,70,28,29
4,71,30,18
4,72,29,19
4,73,26,20
4,74,28,23
4,75,27,22
4,76,29,24
4,77,27,24
4,78,26,29
4,79,28,26
4,80,27,27
4,81,29,20
4,82,31,20
4,83,29,22
4,84,29,21
4,85,28,22
4,86,30,29
4,87,31,27
4,88,31,29
4,89,28,27
4,90,28,33
4,91,33,20
4,92,31,23
4,93,32,24
4,94,29,27
4,95,31,24
4,96,30,25
4,97,31,28
4,98,33,29
4,99,28,30
4,100,29,29
5,1,24,17
5,2,18,25
5,3,20,20
5,4,19,23
5,5,20,24
5,6,20,25
5,7,20,27
5,8,19,30
5,9,20,29
5,10,22,33
5,11,18,22
5,12,19,18
5,13,24,19
5,14,20,23
5,15,21,25
5,16,21,26
5,17,22,27
5,18,20,26
5,19,19,27
5,20,18,32
5,21,26,18
5,22,22,18
5,23,21,24
5,24,22,22
5,25,21,23
5,26,22,24
5,27,21,27
5,28,20,28
5,29,24,31
5,30,21,28
5,31,21,19
5,32,23,21
5,33,22,25
5,34,26,21
5,35,24,21
5,36,23,24
5,37,21,29
5,38,22,28
5,39,24,27
5,40,27,30
5,41,23,19
5,42,24,20
5,43,25,21
5,44,24,24
5,45,22,26
5,46,23,26
5,47,23,27
5,48,24,28
5,49,24,29
5,50,26,32
5,51,27,18
5,52,25,20
5,53,27,23
5,54,25,22
5,55,24,23
5,56,23,25
5,57,26,26
5,58,25,31
5,59,28,28
5,60,25,27
5,61,28,19
5,62,27,21
5,63,25,24
5,64,25,23
5,65,25,26
5,66,25,25
5,67,26,24
5,68,27,28
5,69,28,32
5,70,29,30
5,71,31,18
5,72,28,20
5,73,26,19
5,74,28,24
5,75,28,23
5,76,30,24
5,77,26,25
5,78,26,30
5,79,28,25
5,80,26,27
5,81,28,21
5,82,30,21
5,83,29,23
5,84,29,20
5,85,29,22
5,86,31,30
5,87,30,27
5,88,32,29
5,89,29,26
5,90,29,34
5,91,33,21
5,92,30,23
5,93,33,25
5,94,30,28
5,95,32,25
5,96,31,24
5,97,32,28
5,98,32,30
5,99,27,29
5,100,30,30
6,1,25,17
6,2,17,24
6,3,20,21
6,4,18,24
6,5,19,23
6,6,20,24
6,7,19,26
6,8,18,31
6,9,20,30
6,10,22,32
6,11,17,23
6,12,18,18
6,13,23,18
6,14,19,24
6,15,20,25
6,16,21,25
6,17,23,28
6,18,21,26
6,19,20,27
6,20,19,32
6,21,27,19
6,22,21,17
6,23,22,23
6,24,23,22
6,25,22,22
6,26,21,23
6,27,22,27
6,28,19,28
6,29,23,30
6,30,20,28
6,31,21,18
6,32,22,21
6,33,21,24
6,34,27,20
6,35,24,22
6,36,22,25
6,37,22,29
6,38,21,28
6,39,25,28
6,40,28,29
6,41,22,18
6,42,24,21
6,43,26,21
6,44,23,23
6,45,21,27
6,46,24,27
6,47,24,26
6,48,25,29
6,49,24,28
6,50,25,32
6,51,28,18
6,52,24,20
6,53,27,24
6,54,26,22
6,55,25,22
6,56,24,24
6,57,27,26
6,58,24,31
6,59,29,29
6,60,26,28
6,61,29,18
6,62,27,22
6,63,24,23
6,64,25,24
6,65,26,26
6,66,25,26
6,67,27,23
6,68,27,27
6,69,27,31
6,70,30,29
6,71,30,18
6,72,29,21
6,73,26,20
6,74,29,25
6,75,28,22
6,76,31,25
6,77,25,25
6,78,26,31
6,79,28,24
6,80,25,27
6,81,28,20
6,82,30,20
6,83,29,24
6,84,29,19
6,85,28,23
6,86,30,31
6,87,31,26
6,88,33,29
6,89,30,27
6,90,28,33
6,91,32,21
6,92,29,22
6,93,32,26
6,94,31,29
6,95,33,26
6,96,30,24
6,97,33,27
6,98,31,31
6,99,26,29
6,100,31,30
7,1,26,17
7,2,18,25
7,3,20,20
7,4,17,25
7,5,20,22
7,6,19,23
7,7,20,26
7,8,17,30
7,9,21,29
7,10,21,31
7,11,18,24
7,12,19,19
7,13,22,17
7,14,20,23
7,15,19,25
7,16,20,24
7,17,24,29
7,18,21,25
7,19,21,26
7,20,20,33
7,21,26,19
7,22,21,16
7,23,23,24
7,24,22,23
7,25,21,22
7,26,22,22
7,27,22,28
7,28,18,28
7,29,22,31
7,30,19,29
7,31,20,18
7,32,23,21
7,33,20,25
7,34,27,21
7,35,25,23
7,36,22,26
7,37,22,30
7,38,22,29
7,39,26,27
7,40,28,30
7,41,23,18
7,42,23,20
7,43,27,20
7,44,23,22
7,45,20,28
7,46,23,26
7,47,23,25
7,48,25,30
7,49,23,29
7,50,26,32
7,51,27,17
7,52,25,19
7,53,28,25
7,54,26,21
7,55,26,22
7,56,24,25
7,57,26,25
7,58,24,30
7,59,30,30
7,60,25,28
7,61,28,19
7,62,26,23
7,63,24,22
7,64,24,23
7,65,27,26
7,66,24,27
7,67,27,22
7,68,27,28
7,69,28,31
7,70,29,28
7,71,29,17
7,72,30,21
7,73,25,21
7,74,30,26
7,75,29,23
7,76,30,25
7,77,24,26
7,78,25,32
7,79,27,24
7,80,26,28
7,81,28,21
7,82,31,20
7,83,28,24
7,84,30,19
7,85,29,24
7,86,29,31
7,87,32,27
7,88,34,28
7,89,30,28
7,90,27,34
7,91,33,22
7,92,29,21
7,93,31,25
7,94,31,28
7,95,33,25
7,96,30,23
7,97,33,28
7,98,30,31
7,99,26,30
7,100,32,30
8,1,26,18
8,2,17,26
8,3,19,21
8,4,18,26
8,5,21,21
8,6,19,24
8,7,21,27
8,8,17,31
8,9,20,30
8,10,21,32
8,11,18,23
8,12,20,19
8,13,22,16
8,14,19,23
8,15,19,26
8,16,20,23
8,17,23,28
8,18,22,25
8,19,21,25
8,20,21,34
8,21,27,18
8,22,20,17
8,23,23,23
8,24,21,24
8,25,20,22
8,26,22,21
8,27,21,28
8,28,17,29
8,29,22,32
8,30,18,30
8,31,19,18
8,32,22,20
8,33,20,24
8,34,28,20
8,35,25,22
8,36,23,27
8,37,21,31
8,38,21,30
8,39,27,27
8,40,27,31
8,41,23,19
8,42,24,20
8,43,27,19
8,44,22,23
8,45,20,29
8,46,22,26
8,47,23,26
8,48,25,29
8,49,23,30
8,50,27,32
8,51,28,17
8,52,25,20
8,53,28,26
8,54,27,20
8,55,26,21
8,56,23,25
8,57,26,24
8,58,24,31
8,59,30,29
8,60,26,29
8,61,29,19
8,62,25,24
8,63,23,22
8,64,25,23
8,65,26,25
8,66,25,28
8,67,28,23
8,68,27,29
8,69,29,32
8,70,29,29
8,71,28,18
8,72,30,20
8,73,24,22
8,74,29,25
8,75,30,22
8,76,30,26
8,77,25,27
8,78,26,31
8,79,27,25
8,80,27,28
8,81,29,22
8,82,30,21
8,83,27,24
8,84,31,18
8,85,28,24
8,86,30,32
8,87,33,27
8,88,34,27
8,89,29,27
8,90,26,33
8,91,34,22
8,92,28,22
8,93,32,24
8,94,32,28
8,95,34,24
8,96,29,24
8,97,33,29
8,98,31,30
8,99,25,31
8,100,31,29
9,1,26,17
9,2,16,25
9,3,18,21
9,4,18,27
9,5,20,20
9,6,18,25
9,7,21,26
9,8,17,32
9,9,19,29
9,10,20,31
9,11,18,22
9,12,20,18
9,13,23,17
9,14,19,22
9,15,19,27
9,16,19,23
9,17,23,29
9,18,23,24
9,19,22,25
9,20,21,35
9,21,28,19
9,22,21,18
9,23,22,22
9,24,20,23
9,25,19,21
9,26,21,20
9,27,20,27
9,28,18,29
9,29,23,32
9,30,17,29
9,31,18,19
9,32,22,21
9,33,21,23
9,34,27,21
9,35,26,23
9,36,22,27
9,37,22,32
9,38,21,31
9,39,28,28
9,40,28,31
9,41,22,18
9,42,25,19
9,43,26,20
9,44,21,24
9,45,20,28
9,46,21,27
9,47,24,26
9,48,26,30
9,49,22,30
9,50,28,33
9,51,27,18
9,52,24,20
9,53,29,26
9,54,28,20
9,55,26,22
9,56,23,26
9,57,25,25
9,58,24,30
9,59,29,28
9,60,27,30
9,61,29,18
9,62,24,24
9,63,23,21
9,64,25,22
9,65,25,26
9,66,24,29
9,67,29,23
9,68,28,30
9,69,30,33
9,70,30,28
9,71,29,19
9,72,29,21
9,73,23,23
9,74,30,24
9,75,30,23
9,76,31,25
9,77,26,27
9,78,26,32
9,79,26,26
9,80,28,29
9,81,30,22
9,82,31,20
9,83,27,25
9,84,31,17
9,85,27,24
9,86,31,32
9,87,34,26
9,88,33,26
9,89,28,26
9,90,25,34
9,91,33,21
9,92,28,21
9,93,31,23
9,94,31,28
9,95,35,24
9,96,28,25
9,97,34,29
9,98,32,29
9,99,25,30
9,100,30,29
10,1,27,17
10,2,17,25
10,3,17,22
10,4,18,26
10,5,19,19
10,6,19,25
10,7,20,25
10,8,18,31
10,9,20,29
10,10,19,32
10,11,18,21
10,12,19,18
10,13,24,17
10,14,18,22
10,15,19,26
10,16,19,24
10,17,22,29
10,18,24,25
10,19,22,26
10,20,20,35
10,21,27,19
10,22,22,19
10,23,21,22
10,24,19,22
10,25,20,21
10,26,20,20
10,27,19,28
10,28,19,30
10,29,24,32
10,30,17,30
10,31,18,18
10,32,21,21
10,33,20,23
10,34,27,20
10,35,25,24
10,36,21,26
10,37,21,33
10,38,21,32
10,39,27,27
10,40,29,32
10,41,21,19
10,42,25,20
10,43,26,21
10,44,21,23
10,45,20,27
10,46,20,26
10,47,24,27
10,48,26,31
10,49,23,29
10,50,27,32
10,51,26,17
10,52,24,21
10,53,30,26
10,54,29,20
10,55,26,23
10,56,24,26
10,57,26,25
10,58,23,30
10,59,28,28
10,60,27,31
10,61,28,19
10,62,25,25
10,63,22,20
10,64,25,21
10,65,25,27
10,66,25,29
10,67,28,22
10,68,27,30
10,69,31,34
10,70,31,27
10,71,28,18
10,72,29,22
10,73,24,22
10,74,29,24
10,75,31,22
10,76,31,26
10,77,27,28
10,78,25,33
10,79,26,27
10,80,27,29
10,81,30,21
10,82,32,19
10,83,27,26
10,84,30,18
10,85,27,23
10,86,31,31
10,87,35,26
10,88,34,27
10,89,29,25
10,90,26,34
10,91,33,22
10,92,29,21
10,93,30,22
10,94,31,29
10,95,34,24
10,96,27,25
10,97,35,30
10,98,32,30
10,99,24,29
10,100,29,29
11,1,28,17
11,2,18,25
11,3,16,22
11,4,19,27
11,5,20,19
11,6,18,26
11,7,21,25
11,8,18,32
11,9,21,28
11,10,20,32
11,11,19,21
11,12,20,18
11,13,25,18
11,14,18,23
11,15,19,25
11,16,18,24
11,17,21,30
11,18,23,26
11,19,23,25
11,20,19,34
11,21,26,18
11,22,21,18
11,23,22,22
11,24,18,21
11,25,21,22
11,26,20,21
11,27,18,29
11,28,20,29
11,29,24,31
11,30,18,30
11,31,19,18
11,32,22,21
11,33,20,24
11,34,26,19
11,35,24,23
11,36,21,27
11,37,20,34
11,38,20,33
11,39,26,28
11,40,30,32
11,41,20,20
11,42,24,20
11,43,27,21
11,44,21,24
11,45,21,26
11,46,19,26
11,47,24,28
11,48,25,31
11,49,24,30
11,50,28,32
11,51,27,18
11,52,25,22
11,53,31,25
11,54,28,20
11,55,25,23
11,56,23,27
11,57,26,24
11,58,22,29
11,59,29,28
11,60,26,32
11,61,29,20
11,62,26,25
11,63,21,20
11,64,25,20
11,65,26,26
11,66,25,30
11,67,27,22
11,68,26,30
11,69,32,33
11,70,30,26
11,71,29,19
11,72,28,21
11,73,23,23
11,74,28,24
11,75,32,21
11,76,32,26
11,77,28,28
11,78,26,33
11,79,27,28
11,80,27,30
11,81,29,22
11,82,33,20
11,83,28,27
11,84,31,18
11,85,26,22
11,86,32,32
11,87,35,27
11,88,34,28
11,89,28,25
11,90,27,34
11,91,32,23
11,92,28,22
11,93,31,22
11,94,31,28
11,95,35,23
11,96,27,24
11,97,36,31
11,98,33,30
11,99,23,30
11,100,30,28
12,1,27,16
12,2,17,26
12,3,15,23
12,4,18,28
12,5,21,19
12,6,18,25
12,7,22,25
12,8,19,32
12,9,20,27
12,10,21,32
12,11,18,20
12,12,20,17
12,13,24,19
12,14,17,22
12,15,18,26
12,16,17,24
12,17,20,30
12,18,24,26
12,19,24,25
12,20,19,35
12,21,26,17
12,22,22,18
12,23,21,21
12,24,19,22
12,25,20,23
12,26,19,20
12,27,17,28
12,28,21,28
12,29,24,32
12,30,19,30
12,31,18,17
12,32,23,22
12,33,20,25
12,34,27,20
12,35,24,24
12,36,20,28
12,37,19,33
12,38,20,34
12,39,27,29
12,40,31,33
12,41,19,19
12,42,23,21
12,43,26,20
12,44,22,24
12,45,21,27
12,46,20,26
12,47,25,27
12,48,25,32
12,49,23,31
12,50,27,32
12,51,28,19
12,52,24,21
12,53,31,26
12,54,27,21
12,55,25,22
12,56,24,28
12,57,27,25
12,58,21,29
12,59,29,27
12,60,26,31
12,61,30,20
12,62,25,26
12,63,20,21
12,64,24,20
12,65,27,27
12,66,25,29
12,67,26,21
12,68,25,31
12,69,31,34
12,70,31,25
12,71,30,18
12,72,29,21
12,73,22,22
12,74,29,23
12,75,32,22
12,76,31,27
12,77,28,29
12,78,25,34
12,79,26,28
12,80,26,29
12,81,30,23
12,82,32,19
12,83,27,26
12,84,30,19
12,85,25,21
12,86,31,32
12,87,36,28
12,88,33,29
12,89,29,26
12,90,26,33
12,91,32,24
12,92,27,22
12,93,32,21
12,94,32,27
12,95,34,24
12,96,28,24
12,97,36,30
12,98,32,30
12,99,24,29
12,100,29,28
13,1,26,16
13,2,16,26
13,3,14,22
13,4,18,29
13,5,21,18
13,6,19,24
13,7,21,24
13,8,20,31
13,9,19,28
13,10,22,31
13,11,17,19
13,12,20,16
13,13,25,19
13,14,16,21
13,15,19,25
13,16,16,23
13,17,21,30
13,18,24,27
13,19,23,24
13,20,20,36
13,21,27,16
13,22,23,18
13,23,21,20
13,24,19,23
13,25,21,23
13,26,18,21
13,27,17,29
13,28,22,27
13,29,23,32
13,30,19,29
13,31,18,18
13,32,23,23
13,33,19,26
13,34,27,19
13,35,25,23
13,36,21,28
13,37,20,33
13,38,21,33
13,39,28,30
13,40,32,32
13,41,18,20
13,42,23,20
13,43,27,20
13,44,22,25
13,45,22,26
13,46,20,27
13,47,26,27
13,48,24,33
13,49,22,30
13,50,27,33
13,51,29,18
13,52,23,22
13,53,32,26
13,54,28,20
13,55,24,23
13,56,23,28
13,57,28,25
13,58,20,29
13,59,28,28
13,60,25,30
13,61,31,19
13,62,25,27
13,63,19,20
13,64,23,19
13,65,28,27
13,66,24,30
13,67,25,22
13,68,25,32
13,69,31,33
13,70,30,25
13,71,31,18
13,72,28,21
13,73,21,21
13,74,28,22
13,75,31,21
13,76,31,26
13,77,29,30
13,78,24,35
13,79,27,28
13,80,27,30
13,81,31,23
13,82,32,20
13,83,27,27
13,84,29,19
13,85,26,22
13,86,30,32
13,87,35,27
13,88,34,29
13,89,29,25
13,90,26,32
13,91,32,25
13,92,27,23
13,93,32,22
13,94,32,28
13,95,34,25
13,96,29,24
13,97,37,30
13,98,33,30
13,99,23,29
13,100,29,29
14,1,25,17
14,2,15,25
14,3,15,21
14,4,19,30
14,5,21,17
14,6,18,24
14,7,20,24
14,8,19,32
14,9,18,28
14,10,23,31
14,11,17,18
14,12,20,15
14,13,26,19
14,14,16,22
14,15,19,24
14,16,17,22
14,17,20,30
14,18,25,26
14,19,24,24
14,20,19,35
14,21,28,16
14,22,22,19
14,23,22,21
14,24,18,23
14,25,21,24
14,26,19,21
14,27,16,29
14,28,23,26
14,29,24,32
14,30,18,30
14,31,17,19
14,32,22,22
14,33,18,26
14,34,28,18
14,35,26,24
14,36,21,29
14,37,21,34
14,38,20,34
14,39,29,31
14,40,32,33
14,41,18,21
14,42,24,21
14,43,28,19
14,44,22,24
14,45,21,27
14,46,21,26
14,47,26,26
14,48,25,33
14,49,21,30
14,50,28,34
14,51,28,17
14,52,22,23
14,53,33,26
14,54,27,20
14,55,24,22
14,56,24,29
14,57,27,25
14,58,19,28
14,59,29,28
14,60,26,29
14,61,30,19
14,62,24,26
14,63,20,20
14,64,22,20
14,65,28,26
14,66,23,30
14,67,25,21
14,68,25,31
14,69,30,34
14,70,29,26
14,71,30,17
14,72,28,20
14,73,21,20
14,74,27,22
14,75,30,22
14,76,31,27
14,77,30,31
14,78,25,35
14,79,26,27
14,80,27,29
14,81,32,24
14,82,32,21
14,83,26,28
14,84,29,20
14,85,27,21
14,86,30,33
14,87,36,26
14,88,34,30
14,89,30,24
14,90,26,33
14,91,31,24
14,92,28,23
14,93,31,23
14,94,32,29
14,95,35,25
14,96,30,23
14,97,36,30
14,98,33,31
14,99,22,29
14,100,30,28
15,1,24,16
15,2,14,24
15,3,16,21
15,4,18,29
15,5,20,18
15,6,17,24
15,7,19,23
15,8,20,31
15,9,18,27
15,10,24,30
15,11,16,19
15,12,20,14
15,13,25,19
15,14,15,21
15,15,18,24
15,16,16,23
15,17,19,29
15,18,25,25
15,19,25,24
15,20,20,36
15,21,27,17
15,22,23,20
15,23,21,21
15,24,19,24
15,25,21,23
15,26,19,22
15,27,17,28
15,28,23,25
15,29,25,32
15,30,19,30
15,31,17,20
15,32,22,21
15,33,19,25
15,34,29,19
15,35,25,23
15,36,20,28
15,37,20,33
15,38,21,34
15,39,30,30
15,40,31,34
15,41,17,21
15,42,25,22
15,43,27,19
15,44,21,25
15,45,20,27
15,46,22,26
15,47,26,25
15,48,24,33
15,49,22,30
15,50,29,35
15,51,27,18
15,52,21,22
15,53,34,25
15,54,26,21
15,55,23,22
15,56,23,29
15,57,28,25
15,58,20,29
15,59,30,29
15,60,27,28
15,61,31,19
15,62,25,26
15,63,20,19
15,64,22,19
15,65,28,27
15,66,24,29
15,67,24,20
15,68,25,30
15,69,30,35
15,70,29,27
15,71,30,16
15,72,27,20
15,73,21,19
15,74,26,22
15,75,31,21
15,76,32,27
15,77,31,31
15,78,25,36
15,79,27,27
15,80,26,30
15,81,31,25
15,82,33,21
15,83,27,29
15,84,30,19
15,85,28,22
15,86,30,32
15,87,36,27
15,88,35,29
15,89,29,23
15,90,25,34
15,91,32,24
15,92,28,24
15,93,30,22
15,94,32,30
15,95,35,24
15,96,29,24
15,97,37,29
15,98,34,30
15,99,22,28
15,100,29,29
16,1,23,17
16,2,13,24
16,3,15,22
16,4,18,28
16,5,21,17
16,6,17,23
16,7,20,22
16,8,21,30
16,9,17,27
16,10,24,31
16,11,17,18
16,12,21,15
16,13,24,19
16,14,16,21
16,15,19,23
16,16,17,22
16,17,18,29
16,18,24,26
16,19,26,23
16,20,19,36
16,21,26,18
16,22,23,19
16,23,20,20
16,24,20,24
16,25,20,23
16,26,19,21
16,27,17,29
16,28,23,24
16,29,24,32
16,30,19,29
16,31,16,20
16,32,23,21
16,33,18,26
16,34,28,19
16,35,25,24
16,36,21,27
16,37,19,34
16,38,20,34
16,39,31,29
16,40,31,35
16,41,18,20
16,42,24,21
16,43,26,20
16,44,21,24
16,45,19,27
16,46,21,26
16,47,26,24
16,48,23,34
16,49,22,29
16,50,29,34
16,51,26,17
16,52,22,21
16,53,35,26
16,54,27,21
16,55,24,23
16,56,24,30
16,57,27,26
16,58,20,28
16,59,30,28
16,60,26,29
16,61,32,20
16,62,26,26
16,63,21,18
16,64,23,18
16,65,28,28
16,66,23,29
16,67,23,20
16,68,24,29
16,69,31,34
16,70,30,26
16,71,31,17
16,72,27,19
16,73,22,20
16,74,25,21
16,75,32,22
16,76,33,26
16,77,30,30
16,78,24,37
16,79,28,26
16,80,27,31
16,81,31,26
16,82,33,22
16,83,27,28
16,84,29,19
16,85,29,21
16,86,30,33
16,87,35,28
16,88,36,30
16,89,29,22
16,90,26,33
16,91,33,25
16,92,28,25
16,93,30,23
16,94,32,31
16,95,35,25
16,96,29,23
16,97,38,30
16,98,35,30
16,99,21,28
16,100,29,30
17,1,24,17
17,2,12,25
17,3,14,23
17,4,17,28
17,5,20,18
17,6,16,24
17,7,21,23
17,8,21,29
17,9,16,28
17,10,23,31
17,11,17,19
17,12,20,15
17,13,24,18
17,14,15,22
17,15,18,22
17,16,18,23
17,17,17,30
17,18,24,27
17,19,25,23
17,20,19,35
17,21,25,18
17,22,22,18
17,23,20,19
17,24,19,25
17,25,21,22
17,26,20,20
17,27,18,29
17,28,24,25
17,29,24,31
17,30,20,30
17,31,16,19
17,32,24,22
17,33,17,27
17,34,29,18
17,35,24,24
17,36,20,26
17,37,19,33
17,38,21,33
17,39,31,28
17,40,30,35
17,41,19,20
17,42,23,21
17,43,25,20
17,44,20,25
17,45,18,27
17,46,22,25
17,47,25,25
17,48,24,35
17,49,21,30
17,50,28,34
17,51,27,16
17,52,23,22
17,53,34,27
17,54,28,21
17,55,25,22
17,56,23,30
17,57,27,25
17,58,21,27
17,59,29,27
17,60,25,29
17,61,33,20
17,62,26,27
17,63,22,19
17,64,23,17
17,65,29,28
17,66,24,28
17,67,24,20
17,68,24,30
17,69,32,33
17,70,31,27
17,71,31,18
17,72,28,19
17,73,21,20
17,74,26,20
17,75,31,21
17,76,32,26
17,77,30,31
17,78,24,36
17,79,29,26
17,80,28,30
17,81,32,25
17,82,33,21
17,83,27,27
17,84,28,20
17,85,28,22
17,86,31,32
17,87,36,29
17,88,35,31
17,89,30,21
17,90,26,34
17,91,33,24
17,92,28,24
17,93,30,22
17,94,33,30
17,95,36,24
17,96,30,23
17,97,38,29
17,98,34,31
17,99,22,27
17,100,28,31
18,1,23,18
18,2,11,25
18,3,14,24
18,4,16,29
18,5,21,18
18,6,17,24
18,7,20,22
18,8,22,29
18,9,15,29
18,10,22,31
18,11,18,18
18,12,21,16
18,13,23,19
18,14,16,21
18,15,19,23
18,16,19,24
18,17,17,29
18,18,25,28
18,19,26,24
18,20,19,36
18,21,24,19
18,22,21,17
18,23,20,18
18,24,18,24
18,25,20,23
18,26,21,19
18,27,19,28
18,28,25,24
18,29,23,32
18,30,20,31
18,31,15,19
18,32,24,23
18,33,16,28
18,34,30,19
18,35,25,23
18,36,21,26
18,37,19,32
18,38,20,33
18,39,32,28
18,40,29,34
18,41,19,21
18,42,22,20
18,43,26,19
18,44,20,24
18,45,17,27
18,46,22,24
18,47,26,26
