timestep,id,x,y
4,115,53,43
4,116,52,44
4,117,51,45
4,118,53,48
4,119,53,49
4,120,52,48
4,121,50,52
4,122,51,51
4,123,52,51
4,124,50,54
4,125,52,53
4,126,53,58
4,127,55,41
4,128,54,42
4,129,54,43
4,130,52,46
4,131,52,47
4,132,53,46
4,133,51,48
4,134,51,49
4,135,51,52
4,136,52,52
4,137,53,52
4,138,51,57
4,139,52,56
4,140,53,60
4,141,55,42
4,142,56,42
4,143,53,45
4,144,53,44
4,145,55,47
4,146,54,46
4,147,51,50
4,148,52,50
4,149,53,51
4,150,52,54
4,151,54,53
4,152,53,54
4,153,55,53
4,154,52,55
4,155,57,43
4,156,57,44
4,157,56,43
4,158,56,46
4,159,54,50
4,160,54,47
4,161,54,49
4,162,53,50
4,163,54,51
4,164,56,52
4,165,56,53
4,166,55,55
4,167,53,57
4,168,57,56
4,169,57,42
4,170,58,45
4,171,55,45
4,172,56,47
4,173,57,45
4,174,58,48
4,175,54,48
4,176,57,50
4,177,56,50
4,178,57,52
4,179,54,55
4,180,54,54
4,181,53,56
4,182,56,58
4,183,59,42
4,184,56,45
4,185,60,47
4,186,58,47
4,187,60,48
4,188,55,52
4,189,59,51
4,190,59,50
4,191,60,51
4,192,58,52
4,193,60,57
4,194,59,58
4,195,58,53
4,196,54,57
5,1,43,43
5,2,44,42
5,3,41,49
5,4,42,46
5,5,43,50
5,6,44,45
5,7,41,51
5,8,43,49
5,9,42,53
5,10,43,56
5,11,42,52
5,12,43,55
5,13,41,57
5,14,41,56
5,15,45,42
5,16,43,47
5,17,42,44
5,18,43,45
5,19,48,47
5,20,42,50
5,21,43,52
5,22,43,51
5,23,43,48
5,24,44,50
5,25,42,54
5,26,45,59
5,27,43,58
5,28,44,59
5,29,45,43
5,30,46,43
5,31,44,46
5,32,44,48
5,33,45,48
5,34,47,47
5,35,46,50
5,36,43,53
5,37,46,54
5,38,43,54
5,39,44,54
5,40,44,55
5,41,45,57
5,42,46,58
5,43,48,42
5,44,44,43
5,45,45,46
5,46,46,45
5,47,48,49
5,48,45,50
5,49,44,52
5,50,44,51
5,51,46,55
5,52,46,56
5,53,44,56
5,54,48,55
5,55,45,53
5,56,48,58
5,57,45,41
5,58,46,44
5,59,49,42
5,60,45,47
5,61,46,46
5,62,49,47
5,63,45,51
5,64,46,53
5,65,46,51
5,66,47,53
5,67,46,52
5,68,47,51
5,69,49,58
5,70,47,57
5,71,47,45
5,72,47,46
5,73,49,43
5,74,47,44
5,75,49,50
5,76,47,48
5,77,46,49
5,78,46,48
5,79,47,50
5,80,47,52
5,81,48,52
5,82,47,55
5,83,48,57
5,84,52,59
5,85,52,41
5,86,51,44
5,87,49,44
5,88,49,45
5,89,49,46
5,90,48,48
5,91,49,48
5,92,50,48
5,93,48,51
5,94,50,56
5,95,48,53
5,96,49,56
5,97,51,56
5,98,49,57
5,99,50,43
5,100,50,44
5,101,53,42
5,102,50,45
5,103,50,46
5,104,52,45
5,105,51,46
5,106,51,55
5,107,51,53
5,108,50,51
5,109,48,54
5,110,49,52
5,111,51,54
5,112,51,60
5,113,50,42
5,114,51,41
5,115,54,44
5,116,52,43
5,117,52,44
5,118,53,47
5,119,53,48
5,120,53,49
5,121,49,51
5,122,50,52
5,123,51,51
5,124,49,54
5,125,53,53
5,126,54,58
5,127,56,40
5,128,55,43
5,129,53,43
5,130,51,45
5,131,52,48
5,132,54,45
5,133,50,49
5,134,52,49
5,135,50,53
5,136,51,52
5,137,52,53
5,138,50,57
5,139,52,57
5,140,54,59
5,141,55,41
5,142,55,42
5,143,52,46
5,144,53,45
5,145,56,48
5,146,53,46
5,147,50,50
5,148,51,50
5,149,52,51
5,150,53,55
5,151,55,54
5,152,54,53
5,153,54,52
5,154,52,56
5,155,58,42
5,156,56,44
5,157,56,42
5,158,57,46
5,159,55,49
5,160,55,47
5,161,55,48
5,162,53,51
5,163,54,50
5,164,57,53
5,165,57,54
5,166,54,56
5,167,52,58
5,168,56,56
5,169,57,43
5,170,58,44
5,171,55,44
5,172,57,47
5,173,58,45
5,174,57,48
5,175,54,49
5,176,56,49
5,177,55,50
5,178,58,51
5,179,55,55
5,180,53,54
5,181,53,57
5,182,57,59
5,183,58,41
5,184,55,45
5,185,60,46
5,186,58,48
5,187,59,49
5,188,56,53
5,189,60,50
5,190,58,49
5,191,61,50
5,192,59,53
5,193,61,57
5,194,58,59
5,195,57,52
5,196,55,57
6,1,42,43
6,2,44,41
6,3,40,49
6,4,41,45
6,5,42,51
6,6,45,44
6,7,40,51
6,8,44,49
6,9,41,52
6,10,44,57
6,11,42,53
6,12,42,55
6,13,41,58
6,14,40,57
6,15,46,41
6,16,42,48
6,17,43,43
6,18,44,44
6,19,48,46
6,20,43,50
6,21,42,52
6,22,42,50
6,23,42,47
6,24,43,49
6,25,41,55
6,26,44,60
6,27,42,59
6,28,43,58
6,29,44,42
6,30,47,42
6,31,45,45
6,32,44,47
6,33,44,48
6,34,48,47
6,35,45,49
6,36,42,54
6,37,45,55
6,38,43,55
6,39,44,53
6,40,44,54
6,41,46,57
6,42,45,57
6,43,48,41
6,44,45,42
6,45,46,47
6,46,45,46
6,47,49,49
6,48,44,50
6,49,45,52
6,50,45,50
6,51,45,54
6,52,46,55
6,53,43,56
6,54,48,56
6,55,46,54
6,56,48,59
6,57,45,40
6,58,47,43
6,59,48,43
6,60,44,46
6,61,46,45
6,62,50,47
6,63,44,52
6,64,45,53
6,65,45,51
6,66,46,53
6,67,47,53
6,68,46,52
6,69,48,58
6,70,47,56
6,71,48,44
6,72,46,46
6,73,48,42
6,74,48,45
6,75,48,50
6,76,47,47
6,77,47,49
6,78,47,48
6,79,46,51
6,80,47,51
6,81,49,53
6,82,47,54
6,83,49,58
6,84,52,60
6,85,53,40
6,86,51,43
6,87,49,43
6,88,49,44
6,89,49,47
6,90,48,49
6,91,48,48
6,92,51,49
6,93,47,50
6,94,50,55
6,95,48,52
6,96,48,57
6,97,52,55
6,98,50,56
6,99,51,42
6,100,49,45
6,101,52,41
6,102,49,46
6,103,51,47
6,104,51,44
6,105,50,46
6,106,51,56
6,107,52,52
6,108,49,50
6,109,48,53
6,110,48,51
6,111,51,55
6,112,51,61
6,113,50,41
6,114,52,42
6,115,54,43
6,116,53,44
6,117,52,45
6,118,54,48
6,119,52,47
6,120,53,48
6,121,49,52
6,122,49,51
6,123,52,50
6,124,48,54
6,125,52,54
6,126,54,57
6,127,55,40
6,128,54,44
6,129,53,42
6,130,50,45
6,131,53,47
6,132,54,46
6,133,50,48
6,134,53,50
6,135,49,54
6,136,50,51
6,137,53,53
6,138,50,58
6,139,53,58
6,140,54,60
6,141,54,40
6,142,55,41
6,143,51,45
6,144,52,46
6,145,56,47
6,146,54,47
6,147,50,49
6,148,51,51
6,149,51,52
6,150,54,55
6,151,55,53
6,152,54,54
6,153,53,52
6,154,53,56
6,155,59,43
6,156,57,45
6,157,56,41
6,158,56,45
6,159,56,50
6,160,55,46
6,161,56,48
6,162,52,51
6,163,55,49
6,164,58,52
6,165,56,54
6,166,55,56
6,167,51,58
6,168,57,56
6,169,57,44
6,170,57,43
6,171,55,43
6,172,58,46
6,173,59,44
6,174,57,47
6,175,55,48
6,176,57,50
6,177,54,49
6,178,59,50
6,179,56,56
6,180,53,55
6,181,52,56
6,182,57,58
6,183,59,42
6,184,54,45
6,185,59,47
6,186,57,49
6,187,60,48
6,188,55,54
6,189,59,51
6,190,58,50
6,191,61,51
6,192,59,54
6,193,61,58
6,194,59,60
6,195,56,52
6,196,56,57
7,1,42,44
7,2,43,42
7,3,39,49
7,4,41,46
7,5,41,50
7,6,44,43
7,7,40,50
7,8,43,48
7,9,40,53
7,10,44,56
7,11,43,53
7,12,41,54
7,13,42,58
7,14,39,57
7,15,46,40
7,16,41,48
7,17,42,43
7,18,43,45
7,19,47,46
7,20,44,49
7,21,42,51
7,22,43,50
7,23,42,46
7,24,42,48
7,25,40,54
7,26,44,59
7,27,43,59
7,28,42,59
7,29,43,41
7,30,46,43
7,31,44,44
7,32,45,47
7,33,44,47
7,34,49,48
7,35,44,48
7,36,42,53
7,37,44,55
7,38,42,54
7,39,43,52
7,40,43,55
7,41,47,57
7,42,46,56
7,43,48,40
7,44,46,41
7,45,46,48
7,46,44,45
7,47,50,50
7,48,44,51
7,49,44,53
7,50,44,50
7,51,44,54
7,52,45,54
7,53,42,55
7,54,49,57
7,55,45,55
7,56,48,60
7,57,45,41
7,58,47,44
7,59,47,43
7,60,43,46
7,61,47,45
7,62,51,46
7,63,45,52
7,64,46,54
7,65,45,50
7,66,47,52
7,67,46,53
7,68,47,53
7,69,47,59
7,70,47,55
7,71,48,43
7,72,46,45
7,73,49,42
7,74,48,44
7,75,49,49
7,76,46,46
7,77,46,49
7,78,46,47
7,79,46,52
7,80,46,51
7,81,50,54
7,82,46,55
7,83,50,57
7,84,53,59
7,85,52,39
7,86,50,43
7,87,50,42
7,88,50,44
7,89,48,46
7,90,47,48
7,91,48,47
7,92,51,48
7,93,47,51
7,94,49,55
7,95,49,53
7,96,47,58
7,97,53,54
7,98,51,57
7,99,51,41
7,100,48,45
7,101,53,41
7,102,49,47
7,103,50,47
7,104,52,43
7,105,51,47
7,106,52,55
7,107,51,53
7,108,48,49
7,109,48,52
7,110,49,50
7,111,50,55
7,112,52,62
7,113,51,40
7,114,53,43
7,115,55,42
7,116,54,43
7,117,51,44
7,118,53,49
7,119,52,48
7,120,54,48
7,121,50,52
7,122,48,51
7,123,53,51
7,124,47,54
7,125,51,55
7,126,55,58
7,127,54,39
7,128,53,44
7,129,52,42
7,130,49,45
7,131,53,48
7,132,53,46
7,133,51,49
7,134,54,51
7,135,48,55
7,136,49,51
7,137,52,54
7,138,49,58
7,139,54,59
7,140,55,59
7,141,54,41
7,142,54,40
7,143,52,44
7,144,53,47
7,145,55,47
7,146,54,46
7,147,51,50
7,148,52,52
7,149,52,53
7,150,55,55
7,151,56,53
7,152,53,53
7,153,54,52
7,154,52,57
7,155,58,44
7,156,56,44
7,157,56,40
7,158,56,46
7,159,56,49
7,160,54,47
7,161,56,47
7,162,51,52
7,163,56,48
7,164,58,51
7,165,57,53
7,166,54,55
7,167,52,58
7,168,56,55
7,169,58,43
7,170,56,42
7,171,54,44
7,172,58,47
7,173,59,45
7,174,58,48
7,175,55,49
7,176,58,49
7,177,55,48
7,178,60,51
7,179,57,57
7,180,54,56
7,181,53,56
7,182,58,57
7,183,60,42
7,184,55,46
7,185,59,46
7,186,57,48
7,187,59,48
7,188,56,54
7,189,58,52
7,190,59,51
7,191,62,50
7,192,58,55
7,193,60,58
7,194,58,61
7,195,56,51
7,196,56,58
8,1,43,44
8,2,44,41
8,3,40,49
8,4,40,46
8,5,41,51
8,6,45,43
8,7,39,50
8,8,42,49
8,9,39,54
8,10,43,56
8,11,44,52
8,12,40,55
8,13,41,57
8,14,40,58
8,15,46,39
8,16,42,47
8,17,42,42
8,18,42,44
8,19,47,47
8,20,45,49
8,21,41,50
8,22,42,51
8,23,41,45
8,24,41,47
8,25,41,53
8,26,44,60
8,27,44,59
8,28,41,60
8,29,42,40
8,30,45,44
8,31,43,43
8,32,45,46
8,33,45,48
8,34,50,48
8,35,43,49
8,36,43,53
8,37,43,54
8,38,42,53
8,39,43,51
8,40,44,56
8,41,48,57
8,42,45,56
8,43,48,39
8,44,47,40
8,45,47,49
8,46,43,45
8,47,51,51
8,48,45,51
8,49,45,53
8,50,44,51
8,51,43,55
8,52,44,55
8,53,41,56
8,54,48,58
8,55,46,56
8,56,49,61
8,57,46,40
8,58,46,44
8,59,46,42
8,60,44,47
8,61,47,44
8,62,52,46
8,63,44,53
8,64,45,55
8,65,46,50
8,66,48,53
8,67,47,52
8,68,48,54
8,69,48,59
8,70,47,56
8,71,49,43
8,72,45,45
8,73,48,43
8,74,49,44
8,75,50,50
8,76,47,45
8,77,47,50
8,78,46,48
8,79,46,53
8,80,45,52
8,81,51,54
8,82,46,54
8,83,49,56
8,84,52,60
8,85,53,40
8,86,49,42
8,87,50,43
8,88,50,45
8,89,49,46
8,90,46,49
8,91,47,48
8,92,52,47
8,93,48,50
8,94,50,56
8,95,49,52
8,96,47,57
8,97,54,54
8,98,50,57
8,99,52,41
8,100,48,44
8,101,54,42
8,102,50,46
8,103,51,48
8,104,51,43
8,105,51,46
8,106,52,56
8,107,50,53
8,108,49,49
8,109,49,53
8,110,50,51
8,111,49,55
8,112,53,61
8,113,50,40
8,114,52,43
8,115,55,43
8,116,55,44
8,117,50,44
8,118,52,49
8,119,51,47
8,120,54,49
8,121,51,53
8,122,49,50
8,123,52,50
8,124,47,55
8,125,50,54
8,126,56,59
8,127,54,38
8,128,53,43
8,129,51,42
8,130,48,46
8,131,52,48
8,132,53,45
8,133,50,49
8,134,53,52
8,135,47,54
8,136,48,51
8,137,52,55
8,138,50,58
8,139,55,60
8,140,54,60
8,141,55,41
8,142,54,39
8,143,51,45
8,144,53,48
8,145,54,48
8,146,55,45
8,147,52,51
8,148,53,51
8,149,53,54
8,150,56,56
8,151,57,54
8,152,52,54
8,153,55,52
8,154,53,58
8,155,57,44
8,156,56,45
8,157,56,41
8,158,57,45
8,159,55,50
8,160,53,46
8,161,57,47
8,162,50,52
8,163,56,47
8,164,58,50
8,165,58,54
8,166,55,56
8,167,51,59
8,168,57,56
8,169,58,44
8,170,56,43
8,171,54,43
8,172,57,46
8,173,60,46
8,174,59,47
8,175,54,50
8,176,58,48
8,177,56,49
8,178,60,52
8,179,58,56
8,180,55,57
8,181,54,57
8,182,58,58
8,183,61,42
8,184,56,46
8,185,60,47
8,186,56,48
8,187,58,47
8,188,57,55
8,189,57,52
8,190,58,51
8,191,63,51
8,192,59,56
8,193,60,59
8,194,59,61
8,195,57,50
8,196,55,59
9,1,44,44
9,2,44,42
9,3,39,48
9,4,39,47
9,5,40,52
9,6,46,43
9,7,38,49
9,8,43,50
9,9,39,53
9,10,42,56
9,11,43,52
9,12,40,56
9,13,40,57
9,14,39,58
9,15,45,40
9,16,43,47
9,17,42,41
9,18,41,43
9,19,47,46
9,20,44,48
9,21,42,50
9,22,41,50
9,23,40,44
9,24,42,48
9,25,41,52
9,26,43,61
9,27,45,58
9,28,40,59
9,29,41,40
9,30,44,43
9,31,43,42
9,32,46,47
9,33,45,49
9,34,50,47
9,35,42,49
9,36,42,54
9,37,42,55
9,38,43,53
9,39,42,51
9,40,45,57
9,41,47,58
9,42,46,55
9,43,47,39
9,44,48,41
9,45,48,49
9,46,43,44
9,47,51,50
9,48,45,50
9,49,45,54
9,50,43,51
9,51,44,54
9,52,43,54
9,53,41,55
9,54,49,57
9,55,46,57
9,56,49,62
9,57,47,41
9,58,47,43
9,59,45,43
9,60,45,47
9,61,48,45
9,62,53,47
9,63,45,53
9,64,46,56
9,65,47,49
9,66,47,53
9,67,47,51
9,68,48,55
9,69,49,60
9,70,48,57
9,71,50,42
9,72,46,45
9,73,48,42
9,74,49,43
9,75,51,49
9,76,46,44
9,77,46,51
9,78,45,48
9,79,46,52
9,80,44,51
9,81,51,55
9,82,46,53
9,83,50,55
9,84,51,61
9,85,54,40
9,86,49,41
9,87,49,42
9,88,49,45
9,89,48,47
9,90,46,48
9,91,47,47
9,92,52,46
9,93,47,50
9,94,51,56
9,95,48,52
9,96,48,56
9,97,53,55
9,98,49,56
9,99,52,40
9,100,48,43
9,101,53,41
9,102,50,45
9,103,50,48
9,104,50,43
9,105,50,46
9,106,53,56
9,107,49,52
9,108,48,48
9,109,50,53
9,110,51,52
9,111,50,56
9,112,54,61
9,113,49,39
9,114,52,44
9,115,56,44
9,116,54,45
9,117,49,44
9,118,51,48
9,119,51,46
9,120,53,49
9,121,52,53
9,122,49,49
9,123,53,50
9,124,47,56
9,125,49,54
9,126,56,60
9,127,53,38
9,128,53,42
9,129,52,43
9,130,47,45
9,131,52,47
9,132,53,44
9,133,49,48
9,134,52,52
9,135,48,53
9,136,49,51
9,137,51,54
9,138,50,59
9,139,56,61
9,140,55,60
9,141,56,40
9,142,53,39
9,143,52,45
9,144,52,49
9,145,54,49
9,146,54,46
9,147,51,51
9,148,52,50
9,149,53,53
9,150,55,55
9,151,56,53
9,152,51,53
9,153,54,52
9,154,52,59
9,155,58,43
9,156,55,46
9,157,57,41
9,158,56,45
9,159,55,51
9,160,53,45
9,161,58,46
9,162,50,51
9,163,57,47
9,164,59,51
9,165,58,55
9,166,56,56
9,167,52,60
9,168,56,57
9,169,58,45
9,170,55,44
9,171,55,43
9,172,57,45
9,173,59,46
9,174,60,48
9,175,54,51
9,176,59,47
9,177,55,50
9,178,61,51
9,179,57,57
